id,batch,avg_last_day_mood,activity,mood,screen,emotion,count_call_and_sms,total_app_use,social_ratio,productive_ratio,passive_entertainment_ratio,adventure_ratio,miscellaneous_ratio
AS14.15,8,7.0,0.09553210454150778,6.801104600149274,958.835153413501,-0.04422702012910829,0.28276166420062826,911.8466497743733,0.3063032515500173,0.030859703290231723,0.04572345109484372,0.013014025429182534,0.1681161419459254
AS14.15,9,7.0,0.09047222296780665,6.861853649377358,739.6257481181136,0.73699280698414,4.761754442609262,739.597369265413,0.5280638758211876,0.018571734298262078,0.004399350659192635,0.0,0.0715352055990591
AS14.15,10,6.9560604,0.04388198104678285,6.819362412550018,170.52775638189755,0.22945651294882752,4.009237538859349,170.50551118189054,0.09634684567401147,0.0,0.0,0.0,0.08499089783886851
AS14.16,0,6.811006,0.06567766,6.811006000000001,0.0,0.2165632890031151,3.4263569038567825,0.0,0.0,0.0,0.0,0.0,0.0
AS14.16,1,6.811006,0.06567766,6.811006000000001,0.0,0.21656328900311508,3.4599095468752212,0.0,0.0,0.0,0.0,0.0,0.0
AS14.16,2,8.0,0.06567766000000001,6.811006000000001,0.0,0.2165632890031151,4.009189299624041,0.0,0.0,0.0,0.0,0.0,0.0
AS14.16,3,6.5,0.04990968414348536,6.735491846788794,410.5498771344183,-0.11600182501997053,2.2174390917072984,318.8766017716563,0.411862366295505,0.02723806400013776,0.09355495863209783,0.0,0.14610485998485992
AS14.16,4,6.0,0.05779426729162899,6.472685448040505,815.7361917860485,0.3207608260269001,2.7707669292852026,554.1398404695043,0.596200225236645,0.03225929796642463,0.10790994418961987,0.0,0.016707883131228254
AS14.16,5,7.0,0.09840477647282479,6.188285660097536,390.4263799606733,-0.14983232981869862,3.9518584770610277,350.14411604975487,0.603985173132396,0.006600895555119562,0.13037896376423944,0.020437732768810505,0.023423982397156626
AS14.16,6,6.6,0.06809269549311996,6.786272756895656,746.0825087356864,-0.20624273145229421,3.265989976995628,628.7816919824944,0.37512295329480677,0.03966909951145766,0.0826119816904291,0.0012550447630042614,0.009414484545112619
AS14.16,7,7.0,0.0567044106083319,6.976391189701867,250.73982714178143,0.8521998228628027,3.563030020447314,250.64414044649425,0.45351039334260945,0.0,0.0,0.0,0.013465107979274003
AS14.16,8,6.0,0.03430556921763484,7.022252757276021,847.402609405571,0.8659670509272044,2.3375203955558854,750.2790242858417,0.40916396895754265,0.030484209699028212,0.11791106167807028,0.0008735916593518411,0.0061538752569056405
AS14.16,9,7.0,0.09988094940724372,7.19417306047083,529.4027692932278,0.2778234438964066,7.453427610362263,460.7392065361444,0.6849205928929833,0.01485285371260942,0.06609340019082544,0.0,0.015717294499369865
AS14.17,0,7.2238097,0.10897065,7.2238097,0.0,0.6629348498428319,1.6293222621627343,0.0,0.0,0.0,0.0,0.0,0.0
AS14.17,1,8.0,0.10897065000000002,7.1714598106338885,0.0,0.6793183569316863,2.8587854364309226,0.0,0.0,0.0,0.0,0.0,0.0
AS14.17,2,6.4,0.10897065,7.125841079486316,0.0,0.4269741055208386,0.9913413584689414,0.0,0.0,0.0,0.0,0.0,0.0
AS14.17,3,7.2238097,0.10897065,7.336898568270951,0.0,0.6977411056452547,2.8847845888800103,0.0,0.0,0.0,0.0,0.0,0.0
AS14.17,4,7.2,0.10450106792020832,7.322214439286448,3969.1485647579943,0.5487061312273188,0.9360595840104361,3960.2410818852914,0.5774177063901931,0.018202884811026197,0.20888167407216435,0.027519108035530742,0.0170934863656067
AS14.17,5,7.5,0.1238436999100546,7.38987164211436,3530.8217404990087,0.6039351590201456,2.8131231907976764,3530.821844550851,0.5537649224310486,0.030000252007264458,0.17094818304322856,0.0903874849215011,0.0350018669663218
AS14.17,6,7.0,0.08925857426799201,7.0687560679850625,3839.3941664724316,0.6190283886089586,2.492459509098688,3789.0086749081643,0.5104608193632949,0.01443344012793599,0.3509718931185738,0.010030525425056116,0.023533471737334513
AS14.17,7,7.2,0.10293329656706408,7.062081084108489,3541.044238697143,0.8236848170907505,0.4017595785333555,3541.0441841188704,0.53045667154556,0.02157351828606378,0.18217129863651932,0.04796233544119255,0.027063477823081893
AS14.17,8,7.25,0.10613408705765244,7.153057335648939,4029.0319799190183,0.8011273363000513,1.0099091618888394,4028.9610343912136,0.6783691624410794,0.005477094161707734,0.23478655038203414,0.01836337292993103,0.014650534389155626
AS14.17,9,7.0,0.11893612910175529,7.1969370311435545,3831.9843078216545,0.9101058762216774,1.3364466881462045,3831.984402546206,0.4863199045949844,0.016777826055248073,0.2214956772217357,0.109698052117792,0.012400468381545625
AS14.19,0,6.8431487,0.09903573999999998,6.843148700000002,0.0,-0.288821670852552,5.11274411539562,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,1,6.8431487,0.09903574000000001,6.843148700000002,0.0,-0.288821670852552,5.238899813658643,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2,6.8431487,0.09903573999999998,6.843148700000002,0.0,-0.288821670852552,11.34075520375502,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,3,5.951515,0.09903573999999998,6.843148700000002,0.0,-0.288821670852552,5.736165374089082,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,4,6.6,0.09687061254366904,6.258344613467811,2908.7383442123746,-0.48611560482082566,7.146843482736659,2901.0396352860953,0.6746021653444314,0.0,0.016263093724736305,0.0,0.033504552385310075
AS14.19,5,7.0,0.0923337064673876,7.008951230685799,2474.348354664061,-0.11520829206436674,4.502820310282925,2473.9761402917097,0.7113892936481705,0.0,0.006227411992064306,0.0013913438901256299,0.02514004271847419
AS14.19,6,6.8,0.10214065656929307,7.051675271854127,2407.69161333463,-0.5718198192100126,8.686459154952747,2407.3700620476116,0.6564211127361655,0.0030578437730401386,0.020871258210430194,0.0,0.024770233983831026
